behavior,start_time,end_time,duration_seconds,frame_start,frame_end
phone_usage,2025-09-14 00:01:41.803979,2025-09-14 00:01:41.857983,0.054004,1141,1141
phone_usage,2025-09-14 00:01:42.439288,2025-09-14 00:01:42.546053,0.106765,1154,1154
phone_usage,2025-09-14 00:01:42.810828,2025-09-14 00:01:42.866584,0.055756,1160,1160
phone_usage,2025-09-14 00:01:43.361881,2025-09-14 00:01:43.531151,0.16927,1172,1172
phone_usage,2025-09-14 00:01:43.588780,2025-09-14 00:01:43.698370,0.10959,1175,1175
phone_usage,2025-09-14 00:01:43.920889,2025-09-14 00:01:43.975900,0.055011,1180,1180
phone_usage,2025-09-14 00:01:45.689146,2025-09-14 00:01:45.743896,0.05475,1211,1211
phone_usage,2025-09-14 00:01:45.854410,2025-09-14 00:01:45.910167,0.055757,1214,1214
phone_usage,2025-09-14 00:01:46.075686,2025-09-14 00:01:46.131186,0.0555,1218,1218
phone_usage,2025-09-14 00:01:46.908353,2025-09-14 00:01:46.964606,0.056253,1233,1233
phone_usage,2025-09-14 00:01:48.141904,2025-09-14 00:01:48.370467,0.228563,1258,1258
phone_usage,2025-09-14 00:01:49.215263,2025-09-14 00:01:49.331774,0.116511,1275,1275
phone_usage,2025-09-14 00:01:49.793336,2025-09-14 00:01:49.963841,0.170505,1286,1286
phone_usage,2025-09-14 00:01:50.187367,2025-09-14 00:01:50.244367,0.057,1291,1291
phone_usage,2025-09-14 00:01:50.911052,2025-09-14 00:01:50.965805,0.054753,1304,1304
phone_usage,2025-09-14 00:01:52.357629,2025-09-14 00:01:52.593335,0.235706,1334,1334
phone_usage,2025-09-14 00:01:52.909200,2025-09-14 00:01:53.019048,0.109848,1342,1342
phone_usage,2025-09-14 00:01:53.073603,2025-09-14 00:01:53.129103,0.0555,1344,1344
phone_usage,2025-09-14 00:01:53.623390,2025-09-14 00:01:55.637423,2.014033,1389,1389
phone_usage,2025-09-14 00:01:56.023216,2025-09-14 00:01:56.132503,0.109287,1398,1398
phone_usage,2025-09-14 00:01:56.295780,2025-09-14 00:01:56.405537,0.109757,1403,1403
phone_usage,2025-09-14 00:01:56.627519,2025-09-14 00:01:56.683281,0.055762,1408,1408
phone_usage,2025-09-14 00:01:56.849607,2025-09-14 00:01:56.960869,0.111262,1413,1413
phone_usage,2025-09-14 00:01:57.395664,2025-09-14 00:01:57.506174,0.11051,1423,1423
phone_usage,2025-09-14 00:01:57.733942,2025-09-14 00:01:57.845958,0.112016,1429,1429
phone_usage,2025-09-14 00:01:58.241998,2025-09-14 00:01:58.412015,0.170017,1439,1439
phone_usage,2025-09-14 00:01:58.469018,2025-09-14 00:01:59.738380,1.269362,1462,1462
phone_usage,2025-09-14 00:01:59.796390,2025-09-14 00:02:01.157562,1.361172,1487,1487
phone_usage,2025-09-14 00:02:02.263257,2025-09-14 00:02:02.487533,0.224276,1511,1511
phone_usage,2025-09-14 00:02:02.542283,2025-09-14 00:02:04.089455,1.547172,1539,1539
phone_usage,2025-09-14 00:02:09.095626,2025-09-14 00:02:09.150631,0.055005,1629,1629
phone_usage,2025-09-14 00:02:09.988920,2025-09-14 00:02:10.102429,0.113509,1646,1646
phone_usage,2025-09-14 00:02:10.158680,2025-09-14 00:02:10.214056,0.055376,1648,1648
phone_usage,2025-09-14 00:02:10.935608,2025-09-14 00:02:11.218643,0.283035,1666,1666
phone_usage,2025-09-14 00:02:11.332905,2025-09-14 00:02:11.387913,0.055008,1669,1669
phone_usage,2025-09-14 00:02:11.444163,2025-09-14 00:02:11.501421,0.057258,1671,1671
phone_usage,2025-09-14 00:02:11.612041,2025-09-14 00:02:11.669044,0.057003,1674,1674
phone_usage,2025-09-14 00:02:12.123672,2025-09-14 00:02:12.295471,0.171799,1685,1685
phone_usage,2025-09-14 00:02:12.352471,2025-09-14 00:02:12.465980,0.113509,1688,1688
phone_usage,2025-09-14 00:02:14.266635,2025-09-14 00:02:14.378244,0.111609,1722,1722
phone_usage,2025-09-14 00:02:16.211038,2025-09-14 00:02:16.324547,0.113509,1757,1757
phone_usage,2025-09-14 00:02:16.436558,2025-09-14 00:02:16.491567,0.055009,1760,1760
phone_usage,2025-09-14 00:02:16.934350,2025-09-14 00:02:16.990111,0.055761,1769,1769
phone_usage,2025-09-14 00:02:17.265786,2025-09-14 00:02:17.322294,0.056508,1775,1775
phone_usage,2025-09-14 00:02:17.434301,2025-09-14 00:02:17.491558,0.057257,1778,1778
phone_usage,2025-09-14 00:02:18.236495,2025-09-14 00:02:18.525350,0.288855,1796,1796
phone_usage,2025-09-14 00:02:18.637359,2025-09-14 00:02:19.200734,0.563375,1808,1808
phone_usage,2025-09-14 00:02:19.256603,2025-09-14 00:02:19.310611,0.054008,1810,1810
phone_usage,2025-09-14 00:02:19.366110,2025-09-14 00:02:19.421118,0.055008,1812,1812
phone_usage,2025-09-14 00:02:20.260818,2025-09-14 00:02:20.487089,0.226271,1831,1831
phone_usage,2025-09-14 00:02:20.542847,2025-09-14 00:02:21.791373,1.248526,1854,1854
phone_usage,2025-09-14 00:02:21.848478,2025-09-14 00:02:25.000394,3.151916,1910,1910
phone_usage,2025-09-14 00:02:25.056644,2025-09-14 00:02:25.110906,0.054262,1912,1912
phone_usage,2025-09-14 00:02:25.221333,2025-09-14 00:02:25.612375,0.391042,1921,1921
phone_usage,2025-09-14 00:02:27.054268,2025-09-14 00:02:27.109780,0.055512,1948,1948
phone_usage,2025-09-14 00:02:27.166030,2025-09-14 00:02:27.221041,0.055011,1950,1950
phone_usage,2025-09-14 00:02:27.277290,2025-09-14 00:02:29.718753,2.441463,1994,1994
phone_usage,2025-09-14 00:02:29.775750,2025-09-14 00:02:30.057026,0.281276,2000,2000
phone_usage,2025-09-14 00:02:30.334894,2025-09-14 00:02:31.008124,0.67323,2017,2017
phone_usage,2025-09-14 00:02:31.234119,2025-09-14 00:02:32.095265,0.861146,2036,2036
phone_usage,2025-09-14 00:02:32.321354,2025-09-14 00:02:33.240091,0.918737,2056,2056
phone_usage,2025-09-14 00:02:33.300356,2025-09-14 00:02:33.942320,0.641964,2068,2068
phone_usage,2025-09-14 00:02:34.221352,2025-09-14 00:02:34.900567,0.679215,2085,2085
phone_usage,2025-09-14 00:02:35.069578,2025-09-14 00:02:36.161116,1.091538,2107,2107
phone_usage,2025-09-14 00:02:36.218376,2025-09-14 00:02:36.445391,0.227015,2112,2112
phone_usage,2025-09-14 00:02:36.503410,2025-09-14 00:02:37.262049,0.758639,2126,2126
phone_usage,2025-09-14 00:02:37.320058,2025-09-14 00:02:37.375558,0.0555,2128,2128
phone_usage,2025-09-14 00:02:37.489402,2025-09-14 00:02:37.721104,0.231702,2134,2134
phone_usage,2025-09-14 00:02:38.330981,2025-09-14 00:02:38.386485,0.055504,2146,2146
studying,2025-09-14 00:02:40.467105,2025-09-14 00:02:40.755397,0.288292,2188,2188
studying,2025-09-14 00:02:40.810672,2025-09-14 00:02:41.333816,0.523144,2198,2198
studying,2025-09-14 00:02:41.448076,2025-09-14 00:02:43.461341,2.013265,2235,2235
studying,2025-09-14 00:02:43.688824,2025-09-14 00:02:43.803087,0.114263,2241,2241
studying,2025-09-14 00:02:44.350883,2025-09-14 00:02:44.414897,0.064014,2251,2251
studying,2025-09-14 00:02:44.473396,2025-09-14 00:02:44.532158,0.058762,2253,2253
handraise,2025-09-14 00:02:46.447828,2025-09-14 00:02:46.735105,0.287277,2292,2292
handraise,2025-09-14 00:02:46.793608,2025-09-14 00:02:46.906620,0.113012,2295,2295
handraise,2025-09-14 00:02:46.966624,2025-09-14 00:02:47.078081,0.111457,2298,2298
handraise,2025-09-14 00:02:47.308354,2025-09-14 00:02:47.365354,0.057,2303,2303
phone_usage,2025-09-14 00:02:47.590873,2025-09-14 00:02:47.704806,0.113933,2309,2309
phone_usage,2025-09-14 00:02:47.762881,2025-09-14 00:02:47.938178,0.175297,2313,2313
handraise,2025-09-14 00:02:47.704806,2025-09-14 00:02:47.998182,0.293376,2314,2314
handraise,2025-09-14 00:02:48.614011,2025-09-14 00:02:48.669510,0.055499,2326,2326
handraise,2025-09-14 00:02:48.897285,2025-09-14 00:02:49.127410,0.230125,2334,2334
handraise,2025-09-14 00:02:49.647933,2025-09-14 00:02:49.706812,0.058879,2344,2344
phone_usage,2025-09-14 00:02:49.647933,2025-09-14 00:02:49.766754,0.118821,2345,2345
handraise,2025-09-14 00:02:49.878765,2025-09-14 00:02:49.936024,0.057259,2348,2348
phone_usage,2025-09-14 00:02:51.960010,2025-09-14 00:02:52.015768,0.055758,2385,2385
